167.16466666666665,-77.57127777777778
175.8612083333333,-78.07927777777778
166.67416666666665,-76.59691666666666
168.04099999999997,-76.57683333333333
169.653,-79.59883333333333
165.72933333333333,-77.3641111111111
168.20254166666663,-76.78516666666667
167.91520833333334,-76.33755555555555
167.7222083333333,-76.57552777777778
167.349125,-76.38908333333335
169.40416666666667,-77.07724999999999
167.00616666666664,-77.708
164.1268333333333,-77.19425
164.75449999999995,-77.37797222222221
167.94299999999998,-76.33588888888889
164.569875,-77.28805555555556
165.60379166666664,-77.55991666666667
168.11549999999997,-76.73952777777778
166.83641666666665,-77.63536111111112
131.03587499999998,-78.56256944444443
130.60987499999996,-78.96235555555556
131.06520833333332,-78.98484166666667
130.77995833333333,-79.08078888888889
131.98216666666664,-78.91465000000001
130.82183333333333,-79.08798333333333
129.23237499999996,-78.94603055555557
131.75520833333331,-78.99278333333334
242.10733333333332,-39.10030555555556
239.51054166666665,-37.60075
243.43379166666662,-37.61288888888889
242.12837499999995,-39.09688888888889
242.2313333333333,-39.04275
242.27587499999996,-39.14772222222222
236.3225833333333,-34.307916666666664
240.0025833333333,-42.365972222222226
242.25766666666664,-39.08680555555556
242.21487499999995,-39.054916666666664
242.1260833333333,-39.10308333333334
237.3780833333333,-35.83094444444445
242.10016666666664,-39.097055555555556
242.09079166666663,-39.07263888888889
242.43474999999995,-39.22508333333334
234.86783333333332,-34.77166666666667
237.02179166666667,-35.26466666666666
236.9609583333333,-35.4765
240.12937499999995,-41.727000000000004
236.686375,-34.509861111111114
243.18229166666663,-38.25091666666667
242.22787499999995,-39.62863888888889
239.0087083333333,-36.924527777777776
242.09374999999997,-39.07944444444445
237.94562499999995,-35.94558333333333
239.81866666666662,-41.95286111111111
237.30041666666665,-35.65141666666666
239.03824999999998,-37.935027777777776
240.18554166666664,-41.925333333333334
239.8682916666666,-40.36425
242.12791666666664,-38.474111111111114
236.30362499999995,-34.291888888888884
80.76966666666667,1.6209166666666668
81.459875,1.8270277777777777
85.100625,-0.5225833333333334
83.13608333333333,-1.2294722222222223
83.02704166666666,-1.1835555555555555
83.10745833333333,-0.6148333333333333
82.34691666666666,-1.4209722222222223
82.83595833333331,-0.8221666666666666
84.76070833333333,-1.3423055555555554
83.94170833333332,-0.9644999999999999
84.61358333333332,-2.7526944444444443
84.64037499999998,-2.73725
84.91595833333332,-2.52275
173.17195833333332,-26.865555555555556
280.7414583333333,-35.54519444444444
283.0720416666666,-37.003305555555556
64.81608333333332,29.107555555555557
73.79575,30.36641666666667
165.46645833333332,-34.70491666666667
239.17629166666663,-37.82096388888889
